Sunday_date,Age_group,unvaccinated_share,1st_dose_share,2nd_dose_share,3rd_dose_share
2021-05-09,30-39,0.1906401636260417,0.05327444860195718,0.7560853877720011,0.0
2021-05-09,40-49,0.16342080342432283,0.04909130755155944,0.7874878890241177,0.0
2021-05-09,50-59,0.11840987470799147,0.0488057112144098,0.8327844140775987,0.0
2021-05-09,60-69,0.1135390303377149,0.0379068901166687,0.8485540795456165,0.0
2021-05-09,70-79,0.05298794884078549,0.026852253299219697,0.9201597978599948,0.0
2021-05-09,80-89,0.05608549578583069,0.02813940393101677,0.9157751002831526,0.0
2021-05-09,90+,0.14527120124520826,0.03360971121763823,0.8211190875371535,0.0
2021-05-16,0-19,0.8803963769208257,0.013116145020020911,0.10648747805915341,0.0
2021-05-16,20-29,0.2208519842808284,0.061554873112362074,0.7175931426068095,0.0
2021-05-16,30-39,0.18914805417083702,0.05148275543522374,0.7593691903939392,0.0
2021-05-16,40-49,0.16241179584461377,0.04796680575908863,0.7896213983962976,0.0
2021-05-16,50-59,0.11749866923356535,0.04781134945632792,0.8346899813101067,0.0
2021-05-16,60-69,0.11288075904533248,0.03709762701879016,0.8500216139358774,0.0
2021-05-16,70-79,0.05245849064700319,0.026156451918118884,0.921385057434878,0.0
2021-05-16,80-89,0.0555214542816455,0.027239623436245197,0.9172389222821093,0.0
2021-05-16,90+,0.1444475215883029,0.03215931877830491,0.8233931596333922,0.0
2021-05-23,0-19,0.8798984295735389,0.012843106413788316,0.10725846401267275,0.0
2021-05-23,20-29,0.2187717649582848,0.06026952801448815,0.7209587070272271,0.0
2021-05-23,30-39,0.18730573882570112,0.05008442149083003,0.7626098396834688,0.0
2021-05-23,40-49,0.1611547890638582,0.04718610069297835,0.7916591102431635,0.0
2021-05-23,50-59,0.11632042667923029,0.04730538446281618,0.8363741888579536,0.0
2021-05-23,60-69,0.11212580001785166,0.036642002623257786,0.8512321973588906,0.0
2021-05-23,70-79,0.05185600373683712,0.025661479507073315,0.9224825167560896,0.0
2021-05-23,80-89,0.05485892934022162,0.02647413853770808,0.9186669321220703,0.0
2021-05-23,90+,0.14337315681842636,0.031389357359893344,0.8252374858216803,0.0
2021-05-30,0-19,0.8793126981954236,0.012949052657891869,0.1077382491466846,0.0
2021-05-30,20-29,0.21696870060536155,0.06016287006269594,0.7228684293319425,0.0
2021-05-30,30-39,0.1858393553955862,0.049722597396019474,0.7644380472083944,0.0
2021-05-30,40-49,0.16012877070862608,0.04705001448879398,0.7928212148025799,0.0
2021-05-30,50-59,0.11544552887794968,0.047178893214438244,0.8373755779076121,0.0
2021-05-30,60-69,0.11157746135578665,0.03644068021592961,0.8519818584282838,0.0
2021-05-30,70-79,0.05137117420306712,0.02549513631975464,0.9231336894771782,0.0
2021-05-30,80-89,0.054429183432271,0.026187641265741024,0.919383175301988,0.0
2021-05-30,90+,0.1424778528435292,0.03121029656491392,0.8263118505915569,0.0
2021-06-06,0-19,0.8748060476748126,0.017123031972017616,0.10807092035316979,0.0
2021-06-06,20-29,0.21548405305742344,0.060431461255165075,0.7240844856874115,0.0
2021-06-06,30-39,0.18457795029441204,0.049912638032972745,0.7655094116726152,0.0
2021-06-06,40-49,0.15929971922787134,0.04719326312477745,0.7935070176473512,0.0
2021-06-06,50-59,0.11472288906082767,0.04728781623387479,0.8379892947052975,0.0
2021-06-06,60-69,0.1111112410440792,0.03643670674736388,0.8524520522085569,0.0
2021-06-06,70-79,0.050967487687501305,0.025426164754281166,0.9236063475582176,0.0
2021-06-06,80-89,0.05403077316344178,0.026098110868251423,0.9198711159683068,0.0
2021-06-06,90+,0.14140348807365266,0.03121029656491392,0.8273862153614334,0.0
2021-06-13,0-19,0.871775076982787,0.019794088137645688,0.10843083487956731,0.0
2021-06-13,20-29,0.21403833176926346,0.06060195827299342,0.7253597099577431,0.0
2021-06-13,30-39,0.18329081916814818,0.049935874442731176,0.7667733063891207,0.0
2021-06-13,40-49,0.15836949839795322,0.0473096526415141,0.7943208489605327,0.0
2021-06-13,50-59,0.1139967355979174,0.04732646633754578,0.8386767980645368,0.0
2021-06-13,60-69,0.11059866359910538,0.036428759810232525,0.8529725765906621,0.0
2021-06-13,70-79,0.050624658435588624,0.025290250198789166,0.9240850913656222,0.0
2021-06-13,80-89,0.053663698533733956,0.025999627431012584,0.9203366740352534,0.0
2021-06-13,90+,0.14032912330377612,0.03129982696240363,0.8283710497338203,0.0
2021-06-20,0-19,0.8603628502715059,0.030677491739072693,0.10895965798942137,0.0
2021-06-20,20-29,0.2116669440235794,0.06171135667667016,0.7266216992997504,0.0
2021-06-20,30-39,0.18122858780208387,0.0507881527578008,0.7679832594401154,0.0
2021-06-20,40-49,0.15686001589627666,0.0479435278557413,0.7951964562479821,0.0
2021-06-20,50-59,0.11269083057994167,0.04792612855207823,0.8393830408679801,0.0
2021-06-20,60-69,0.10987814129919385,0.03664994956038925,0.8534719091404169,0.0
2021-06-20,70-79,0.05007288591180017,0.025345021736077,0.9245820923521229,0.0
2021-06-20,80-89,0.05301907967180802,0.026187641265741024,0.9207932790624509,0.0
2021-06-20,90+,0.13925475853389954,0.031478887757383056,0.8292663537087174,0.0
2021-06-27,0-19,0.8381810364953206,0.04886119696634425,0.1129577665383352,0.0
2021-06-27,20-29,0.20756878739413726,0.06452183263265165,0.7279093799732111,0.0
2021-06-27,30-39,0.17757383249578723,0.05322465629533202,0.7692015112088808,0.0
2021-06-27,40-49,0.15405950506279845,0.049812922555326544,0.796127572381875,0.0
2021-06-27,50-59,0.11031794845759292,0.04940420221367947,0.8402778493287276,0.0
2021-06-27,60-69,0.10842252731462995,0.03746715959539915,0.8541103130899709,0.0
2021-06-27,70-79,0.04906671248606828,0.025779136883469334,0.9251541506304624,0.0
2021-06-27,80-89,0.0518417549448183,0.026756159289800685,0.921402085765381,0.0
2021-06-27,90+,0.13807295728703534,0.03158632423437069,0.8303407184785939,0.0
2021-07-04,0-19,0.8141472823722049,0.06975107197157532,0.11610164565621975,0.0
2021-07-04,20-29,0.20215803728497633,0.0686114254849427,0.729230537230081,0.0
2021-07-04,30-39,0.17310663271972118,0.05638480802248402,0.7705085592577948,0.0
2021-07-04,40-49,0.15033683113517618,0.052463917624996914,0.7971992512398269,0.0
2021-07-04,50-59,0.10732783589177045,0.051542841283476526,0.8411293228247531,0.0
2021-07-04,60-69,0.10650466648692428,0.03866979608128096,0.8548255374317948,0.0
2021-07-04,70-79,0.047549338045650036,0.026746767375554148,0.9257038945787958,0.0
2021-07-04,80-89,0.05020334867075655,0.027835000579551683,0.9219616507496917,0.0
2021-07-04,90+,0.136300255416739,0.032284661334790465,0.8314150832484705,0.0
2021-07-11,0-19,0.8119596437832437,0.06280947405790999,0.12523088215884634,0.0
2021-07-11,20-29,0.20023040890076302,0.06919531938161472,0.7305742717176222,0.0
2021-07-11,30-39,0.17181120287568644,0.05651343814793264,0.771675358976381,0.0
2021-07-11,40-49,0.14934304372304036,0.05257851653378365,0.7980784397431759,0.0
2021-07-11,50-59,0.10652203979099259,0.05166933253185435,0.841808627677153,0.0
2021-07-11,60-69,0.10600136046860373,0.03870953076693773,0.8552891087644585,0.0
2021-07-11,70-79,0.047214623095557774,0.02665142432916434,0.9261339525752779,0.0
2021-07-11,80-89,0.049787032322429384,0.02777680582118336,0.9224361618563872,0.0
2021-07-11,90+,0.1354049514418419,0.03192653974483162,0.8326685088133264,0.0
2021-07-18,0-19,0.8091693224171105,0.04721872747918443,0.14361195010370512,0.0
2021-07-18,20-29,0.19855424415471648,0.06949583010710192,0.7319499257381816,0.0
2021-07-18,30-39,0.17052241200586837,0.05630762994721472,0.7731699580469169,0.0
2021-07-18,40-49,0.14835015161487944,0.05254270437478792,0.7991071440103327,0.0
2021-07-18,50-59,0.10574669528704646,0.051539327637688204,0.8427139770752653,0.0
2021-07-18,60-69,0.1054927564921956,0.03858767773092331,0.8559195657768811,0.0
2021-07-18,70-79,0.04679065082544091,0.026474938264570258,0.9267344109099889,0.0
2021-07-18,80-89,0.04931252121573391,0.027373919032479765,0.9233135597517863,0.0
2021-07-18,90+,0.13433058667196535,0.03167585463186051,0.8339935586961742,0.0
2021-07-25,0-19,0.803789069437977,0.03065236734404242,0.16555856321798057,0.0
2021-07-25,20-29,0.19603182252109327,0.06967878352805912,0.7342893939508476,0.0
2021-07-25,30-39,0.16848839628022508,0.05603211251722151,0.7754794912025534,0.0
2021-07-25,40-49,0.1468039616502321,0.05252658890323969,0.8006694494465282,0.0
2021-07-25,50-59,0.10452511776798934,0.05142923340298888,0.8440456488290218,0.0
2021-07-25,60-69,0.10473382399614908,0.038298939015150024,0.8505593566817672,0.006407880306933721
2021-07-25,70-79,0.04614962098162786,0.02612602328629221,0.9195147108652716,0.008209644866808346
2021-07-25,80-89,0.04856046587682032,0.027024750482269932,0.9195264239379715,0.004888359702938328
2021-07-25,90+,0.13316669150459906,0.03079845673646131,0.8333847519932441,0.002650099765695504
2021-08-01,0-19,0.7994970357375645,0.031097038865722793,0.16940592539671276,0.0
2021-08-01,20-29,0.19442650356784294,0.07010230123444527,0.7354711951977118,0.0
2021-08-01,30-39,0.16726267566546574,0.05631841828031692,0.7764189060542174,0.0
2021-08-01,40-49,0.14588985629186213,0.05282024860700596,0.8012898951011319,0.0
2021-08-01,50-59,0.10374977326404321,0.051602573261877116,0.8446476534740797,0.0
2021-08-01,60-69,0.10398681190579964,0.03774662688451924,0.6362185418428303,0.22204801936685084
2021-08-01,70-79,0.045352390827771746,0.02560062224342008,0.5887899686932021,0.340257018235606
2021-08-01,80-89,0.047441335908198906,0.026836736647541493,0.6198278948610318,0.3058940325832278
2021-08-01,90+,0.1312865531573151,0.03078055065696339,0.5822698931140973,0.2556630030716243
2021-08-08,0-19,0.7924800646388083,0.035272531697621456,0.17224740366357028,0.0
2021-08-08,20-29,0.19199049823092718,0.0710217394904048,0.736987762278668,0.0
2021-08-08,30-39,0.16513820391611983,0.057186464159151296,0.7773018896250392,0.00037344229968971183
2021-08-08,40-49,0.144159233708386,0.05362065036056396,0.8001636027007113,0.0020565132303387067
2021-08-08,50-59,0.10220376911720197,0.05194222568807716,0.7912987982554295,0.05455520693929136
2021-08-08,60-69,0.1025073571098416,0.03720226169101992,0.4108738680559798,0.44941651314315867
2021-08-08,70-79,0.04394861661283936,0.025040735417811266,0.3024038002433541,0.6286068477259953
2021-08-08,80-89,0.0457581644353923,0.026568145455072356,0.33773551845044425,0.5899381716590911
2021-08-08,90+,0.1289766689020805,0.03151469991637901,0.3461782349337241,0.4933303962478164
2021-08-15,0-19,0.7828789132945889,0.040337972979990006,0.17678311372542105,0.0
2021-08-15,20-29,0.1885984639538604,0.07223779584587386,0.7391637402002658,0.0
2021-08-15,30-39,0.16192577026701122,0.05853085643803413,0.7685152072492288,0.011028166045725735
2021-08-15,40-49,0.141347979227209,0.054609961252825356,0.7335717883518377,0.07047027116812797
2021-08-15,50-59,0.09924410814821122,0.05130039972408551,0.5118152137491547,0.33764027837854854
2021-08-15,60-69,0.10045307386138064,0.03710292497687773,0.28693211206550095,0.5755118890962407
2021-08-15,70-79,0.04216549878780241,0.025026535389625515,0.19057249255434727,0.7422354732682248
2021-08-15,80-89,0.043882502607982814,0.026774065369298716,0.21773345017510748,0.711609981847611
2021-08-15,90+,0.12698909407780887,0.03162213639336664,0.24072933277034014,0.6006594367584843
2021-08-22,0-19,0.7710810422547709,0.04769003691366802,0.18122892083156106,0.0
2021-08-22,20-29,0.18413985015887271,0.07485831165413792,0.7410018381869894,0.0
2021-08-22,30-39,0.1574079483125428,0.06100802369264258,0.6576899807779788,0.12389404721683589
2021-08-22,40-49,0.13717407209623858,0.056015588493413815,0.5258738004313521,0.28093653897899545
2021-08-22,50-59,0.09601741009931153,0.051792310134444075,0.38413986674058687,0.46805041302565753
2021-08-22,60-69,0.09848223345279912,0.03731881676894677,0.2288704648941381,0.635328484884116
2021-08-22,70-79,0.040512209791892156,0.025251707265142143,0.14295371232122167,0.791282370621744
2021-08-22,80-89,0.04221276069479967,0.02712323391950855,0.16889461834446906,0.7617693870412228
2021-08-22,90+,0.12491198885604754,0.03253534644776179,0.1953016090840598,0.6472510556121309
2021-08-29,0-19,0.7607143536210147,0.05153800449950935,0.17105565976918252,0.016691982110293404
2021-08-29,20-29,0.1773986004904951,0.07753488127648256,0.5957952113366084,0.14927130689641396
2021-08-29,30-39,0.15191502701999568,0.06352253517721995,0.532415026924068,0.25214741087871634
2021-08-29,40-49,0.1330520925958122,0.05729408256956692,0.42147777574244727,0.3881760490921736
2021-08-29,50-59,0.09293242909720562,0.052244399225868876,0.32075369672009635,0.5340694749568292
2021-08-29,60-69,0.096786886864772,0.03715590455775353,0.197678736653483,0.6683784719239915
2021-08-29,70-79,0.03912060702969039,0.02497379242779274,0.11934920832562446,0.8165563922168924
2021-08-29,80-89,0.040927999490822285,0.027082945240638145,0.14452444414776922,0.7874646111207704
2021-08-29,90+,0.12330044170123271,0.03289346803772053,0.17100305920535186,0.6728030310556949
2021-09-05,0-19,0.7565984933893687,0.04945782567242457,0.16930391429881875,0.024639766639388008
2021-09-05,20-29,0.17429851316176434,0.07820363441947087,0.5395895848429577,0.20790826757580702
